"text","happy","sad","anger","anxiety"
"Bugün yaşadıklarımı düşünürken üzgünlüğüm düşüncelerimi daha kaygılı hale getirdi ve gün içinde toparlanmakta zorlandım.","0","1","0","1"
"Bugün yaşadıklarımı düşünürken üzgünlüğüm düşüncelerimi daha kaygılı hale getirdi ve sürekli iç sıkışması yaşadım.","0","1","0","1"
"Bugün yaşadıklarımı düşünürken üzgünlüğüm düşüncelerimi daha kaygılı hale getirdi ve aynı düşüncelere tekrar tekrar döndüm.","0","1","0","1"
"Bugün yaşadıklarımı düşünürken üzgünlüğüm düşüncelerimi daha kaygılı hale getirdi ve içimde ağlama isteği ve gerginlik birlikte kaldı.","0","1","0","1"
"Bugün yaşadıklarımı düşünürken üzgünlüğüm düşüncelerimi daha kaygılı hale getirdi ve ne yaparsam yapayım rahatlamak kolay olmadı.","0","1","0","1"
"Bugün bazı olaylardan sonra hem kaygılandım hem de öfkelendim, bu yüzden küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün bazı olaylardan sonra hem kaygılandım hem de öfkelendim, bu yüzden bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün bazı olaylardan sonra hem kaygılandım hem de öfkelendim, bu yüzden sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün bazı olaylardan sonra hem kaygılandım hem de öfkelendim, bu yüzden konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün bazı olaylardan sonra hem kaygılandım hem de öfkelendim, bu yüzden zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün bazı olaylardan sonra gerginliğim doğrudan kızgınlığa karıştı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün bazı olaylardan sonra gerginliğim doğrudan kızgınlığa karıştı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün bazı olaylardan sonra gerginliğim doğrudan kızgınlığa karıştı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün bazı olaylardan sonra gerginliğim doğrudan kızgınlığa karıştı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün bazı olaylardan sonra gerginliğim doğrudan kızgınlığa karıştı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün bazı olaylardan sonra içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün bazı olaylardan sonra içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün bazı olaylardan sonra içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün bazı olaylardan sonra içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün bazı olaylardan sonra içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün bazı olaylardan sonra tetikte hissettikçe daha sert tepkiler vermeye başladım ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün bazı olaylardan sonra tetikte hissettikçe daha sert tepkiler vermeye başladım ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün bazı olaylardan sonra tetikte hissettikçe daha sert tepkiler vermeye başladım ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün bazı olaylardan sonra tetikte hissettikçe daha sert tepkiler vermeye başladım ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün bazı olaylardan sonra tetikte hissettikçe daha sert tepkiler vermeye başladım ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün bazı olaylardan sonra belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün bazı olaylardan sonra belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün bazı olaylardan sonra belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün bazı olaylardan sonra belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün bazı olaylardan sonra belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden hem kaygılandım hem de öfkelendim, bu yüzden küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden hem kaygılandım hem de öfkelendim, bu yüzden bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden hem kaygılandım hem de öfkelendim, bu yüzden sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden hem kaygılandım hem de öfkelendim, bu yüzden konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden hem kaygılandım hem de öfkelendim, bu yüzden zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden gerginliğim doğrudan kızgınlığa karıştı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden gerginliğim doğrudan kızgınlığa karıştı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden gerginliğim doğrudan kızgınlığa karıştı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden gerginliğim doğrudan kızgınlığa karıştı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden gerginliğim doğrudan kızgınlığa karıştı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden tetikte hissettikçe daha sert tepkiler vermeye başladım ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden tetikte hissettikçe daha sert tepkiler vermeye başladım ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden tetikte hissettikçe daha sert tepkiler vermeye başladım ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden tetikte hissettikçe daha sert tepkiler vermeye başladım ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden tetikte hissettikçe daha sert tepkiler vermeye başladım ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Gün içinde art arda yaşanan şeyler yüzünden belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından hem kaygılandım hem de öfkelendim, bu yüzden küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından hem kaygılandım hem de öfkelendim, bu yüzden bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından hem kaygılandım hem de öfkelendim, bu yüzden sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından hem kaygılandım hem de öfkelendim, bu yüzden konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından hem kaygılandım hem de öfkelendim, bu yüzden zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından gerginliğim doğrudan kızgınlığa karıştı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından gerginliğim doğrudan kızgınlığa karıştı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından gerginliğim doğrudan kızgınlığa karıştı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından gerginliğim doğrudan kızgınlığa karıştı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından gerginliğim doğrudan kızgınlığa karıştı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından tetikte hissettikçe daha sert tepkiler vermeye başladım ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından tetikte hissettikçe daha sert tepkiler vermeye başladım ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından tetikte hissettikçe daha sert tepkiler vermeye başladım ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından tetikte hissettikçe daha sert tepkiler vermeye başladım ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından tetikte hissettikçe daha sert tepkiler vermeye başladım ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Akşamüstü bir konuşmanın ardından belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Üzerimdeki baskı arttıkça hem kaygılandım hem de öfkelendim, bu yüzden küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Üzerimdeki baskı arttıkça hem kaygılandım hem de öfkelendim, bu yüzden bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça hem kaygılandım hem de öfkelendim, bu yüzden sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Üzerimdeki baskı arttıkça hem kaygılandım hem de öfkelendim, bu yüzden konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça hem kaygılandım hem de öfkelendim, bu yüzden zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Üzerimdeki baskı arttıkça gerginliğim doğrudan kızgınlığa karıştı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Üzerimdeki baskı arttıkça gerginliğim doğrudan kızgınlığa karıştı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça gerginliğim doğrudan kızgınlığa karıştı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Üzerimdeki baskı arttıkça gerginliğim doğrudan kızgınlığa karıştı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça gerginliğim doğrudan kızgınlığa karıştı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Üzerimdeki baskı arttıkça içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Üzerimdeki baskı arttıkça içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Üzerimdeki baskı arttıkça içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Üzerimdeki baskı arttıkça tetikte hissettikçe daha sert tepkiler vermeye başladım ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Üzerimdeki baskı arttıkça tetikte hissettikçe daha sert tepkiler vermeye başladım ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça tetikte hissettikçe daha sert tepkiler vermeye başladım ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Üzerimdeki baskı arttıkça tetikte hissettikçe daha sert tepkiler vermeye başladım ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça tetikte hissettikçe daha sert tepkiler vermeye başladım ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Üzerimdeki baskı arttıkça belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Üzerimdeki baskı arttıkça belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Üzerimdeki baskı arttıkça belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Üzerimdeki baskı arttıkça belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince hem kaygılandım hem de öfkelendim, bu yüzden küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince hem kaygılandım hem de öfkelendim, bu yüzden bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince hem kaygılandım hem de öfkelendim, bu yüzden sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince hem kaygılandım hem de öfkelendim, bu yüzden konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince hem kaygılandım hem de öfkelendim, bu yüzden zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince gerginliğim doğrudan kızgınlığa karıştı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince gerginliğim doğrudan kızgınlığa karıştı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince gerginliğim doğrudan kızgınlığa karıştı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince gerginliğim doğrudan kızgınlığa karıştı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince gerginliğim doğrudan kızgınlığa karıştı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince içimde korkuya benzeyen bir huzursuzlukla birlikte sinir birikti ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince tetikte hissettikçe daha sert tepkiler vermeye başladım ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince tetikte hissettikçe daha sert tepkiler vermeye başladım ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince tetikte hissettikçe daha sert tepkiler vermeye başladım ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince tetikte hissettikçe daha sert tepkiler vermeye başladım ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince tetikte hissettikçe daha sert tepkiler vermeye başladım ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve küçük şeyler bile büyük tepki vermeme neden oldu.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve bedenimde yoğun bir kasılma hissettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve sakin kalmak için kendimi özellikle tutmam gerekti.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve konuşurken içimdeki sertliği fark ettim.","0","0","1","1"
"Bugün işler kontrolden çıkıyormuş gibi gelince belirsizlik beni aynı anda hem kaygılı hem öfkeli yaptı ve zihnim ve bedenim aynı anda alarmdaymış gibi çalıştı.","0","0","1","1"
"Bugün genel olarak mutlu ama hafif kaygılıydım, bu yüzden kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün genel olarak mutlu ama hafif kaygılıydım, bu yüzden heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün genel olarak mutlu ama hafif kaygılıydım, bu yüzden günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün genel olarak mutlu ama hafif kaygılıydım, bu yüzden içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün genel olarak mutlu ama hafif kaygılıydım, bu yüzden mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün genel olarak sevincime küçük bir tedirginlik eşlik etti ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün genel olarak sevincime küçük bir tedirginlik eşlik etti ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün genel olarak sevincime küçük bir tedirginlik eşlik etti ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün genel olarak sevincime küçük bir tedirginlik eşlik etti ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün genel olarak sevincime küçük bir tedirginlik eşlik etti ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün genel olarak içimde tatlı bir heyecanla beraber endişe de vardı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün genel olarak içimde tatlı bir heyecanla beraber endişe de vardı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün genel olarak içimde tatlı bir heyecanla beraber endişe de vardı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün genel olarak içimde tatlı bir heyecanla beraber endişe de vardı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün genel olarak içimde tatlı bir heyecanla beraber endişe de vardı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün genel olarak her şey güzel giderken bile biraz gerildim ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün genel olarak her şey güzel giderken bile biraz gerildim ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün genel olarak her şey güzel giderken bile biraz gerildim ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün genel olarak her şey güzel giderken bile biraz gerildim ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün genel olarak her şey güzel giderken bile biraz gerildim ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Bugün genel olarak pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Bugün genel olarak pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Bugün genel olarak pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Bugün genel olarak pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Bugün genel olarak pozitif hislerimin yanında belirsizlik düşüncesi de dolaştı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Güzel gelişmeler yaşasam da mutlu ama hafif kaygılıydım, bu yüzden kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da mutlu ama hafif kaygılıydım, bu yüzden heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Güzel gelişmeler yaşasam da mutlu ama hafif kaygılıydım, bu yüzden günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Güzel gelişmeler yaşasam da mutlu ama hafif kaygılıydım, bu yüzden içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da mutlu ama hafif kaygılıydım, bu yüzden mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Güzel gelişmeler yaşasam da sevincime küçük bir tedirginlik eşlik etti ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da sevincime küçük bir tedirginlik eşlik etti ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Güzel gelişmeler yaşasam da sevincime küçük bir tedirginlik eşlik etti ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Güzel gelişmeler yaşasam da sevincime küçük bir tedirginlik eşlik etti ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da sevincime küçük bir tedirginlik eşlik etti ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Güzel gelişmeler yaşasam da içimde tatlı bir heyecanla beraber endişe de vardı ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da içimde tatlı bir heyecanla beraber endişe de vardı ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Güzel gelişmeler yaşasam da içimde tatlı bir heyecanla beraber endişe de vardı ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
"Güzel gelişmeler yaşasam da içimde tatlı bir heyecanla beraber endişe de vardı ve içimde hafif bir gerilim taşıdığımı fark ettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da içimde tatlı bir heyecanla beraber endişe de vardı ve mutluluğumun yanında bir kontrol etme ihtiyacı oluştu.","1","0","0","1"
"Güzel gelişmeler yaşasam da her şey güzel giderken bile biraz gerildim ve kendimi aynı anda hem iyi hem huzursuz hissettim.","1","0","0","1"
"Güzel gelişmeler yaşasam da her şey güzel giderken bile biraz gerildim ve heyecanım bazen kaygıya dönüştü.","1","0","0","1"
"Güzel gelişmeler yaşasam da her şey güzel giderken bile biraz gerildim ve günün güzel anlarını yaşarken bile tam gevşeyemedim.","1","0","0","1"
